,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,SEVERITY_CODE,BLEACHING_SEVERITY,SOURCE,COUNTRY_CODE
272,6500,Americas,Eastern Caribbean,Netherlands Antilles,SAB09: Green Island,17.64967,-63.228,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
254,6503,Americas,Eastern Caribbean,Netherlands Antilles,EUX03: Hangover,17.46483,-62.986,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
1476,6026,Americas,Northern Caribbean,Cayman Islands,Little Cayman: No Name (LC15),19.67713,-80.02603,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1478,6017,Americas,Northern Caribbean,Cayman Islands,Little Cayman: Penguin's Leap (LC7),19.70918,-80.00812,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
265,6489,Americas,Eastern Caribbean,Netherlands Antilles,SAB02: Hole in the Corner,17.615,-63.225,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
256,6502,Americas,Eastern Caribbean,Netherlands Antilles,EUX05: The Ledges,17.46333,-62.98466,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
259,6506,Americas,Eastern Caribbean,Netherlands Antilles,EUX08: The Humps,17.4635,-62.97817,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
255,6505,Americas,Eastern Caribbean,Netherlands Antilles,EUX04: The Blocks,17.46433,-62.985,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
275,6488,Americas,Eastern Caribbean,Netherlands Antilles,SXM02: Hens & Chicks,18.01067,-63.008,12.0,1990s,2,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
261,6509,Americas,Eastern Caribbean,Netherlands Antilles,EUX10: Mushroom Gardens South,17.46167,-62.97766,12.0,1990s,2,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
1480,6029,Americas,Northern Caribbean,Cayman Islands,Little Cayman: Wreck Anchor (CL18),19.7166,-79.98202,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
253,6507,Americas,Eastern Caribbean,Netherlands Antilles,EUX02: Anchor Point,17.46433,-62.98783,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
3053,577,Australia,Australia and Papua New Guinea,Australia,Magnetic Island,-19.15,146.85,2.0,1990s,0,0,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,AUS
268,6492,Americas,Eastern Caribbean,Netherlands Antilles,SAB05: Ladder Labyrinth,17.62667,-63.25967,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
3065,556,Australia,Australia and Papua New Guinea,Australia,Myrmidon,-18.2667,147.3667,3.0,1990s,0,0,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,AUS
3,4024,,,France,SE France,43.0,5.0,8.0,1990s,-1,1,Martin Pêcheux (martin-pecheux@wanadoo.fr) personal communication to ReefBase,FRA
3166,2612,Australia,Australia and Papua New Guinea,Papua New Guinea,"Tamane Puli Marine Reserve, Kimbe Bay",-5.235,151.023,4.0,1990s,1,1,"Srinivasan, M. 2000. Coral Bleaching And Climate Change.  In Munday P.L. (Ed.) The Status Of Coral Reefs In Papua New Guinea. Global Coral Reef Monitoring Network (GCRMN).",PNG
61,3909,Africa,Eastern Africa,Mozambique,"Lighthouse Reef, Inner Two-Mile Reef",-21.516,35.483,3.0,1990s,1,1,"Schleyer et al, 1999.  A preliminary assessment of coral bleaching in Mozambique. South African Association for Marine Biological Research Unpublished Report no. 168 PO Box 10712, Marine Parade 4056, Durban, South Africa",MOZ
271,6499,Americas,Eastern Caribbean,Netherlands Antilles,SAB08: Torrens Point,17.64333,-63.25317,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
384,5969,Americas,Mesoamerica,Belize,San Pedro Canyon,17.92,-87.94,5.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A,BLZ
270,6498,Americas,Eastern Caribbean,Netherlands Antilles,SAB07: Porites Point,17.62933,-63.25883,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
257,6508,Americas,Eastern Caribbean,Netherlands Antilles,EUX06: Five Fingers,17.46483,-62.96667,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
2992,569,Australia,Australia and Papua New Guinea,Australia,Bundaberg,-24.8362,152.4829,5.0,1990s,0,0,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,AUS
368,5976,Americas,Mesoamerica,Belize,Norval,16.71,-88.17,5.0,1990s,2,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A,BLZ
369,5977,Americas,Mesoamerica,Belize,Peter Douglas,16.71,-88.17,5.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A,BLZ
2272,562,Americas,U.S. Caribbean,Puerto Rico,Pinnacles,18.35,-65.5,9.0,1990s,1,1,Coral Listserver,PRI
3964,573,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"John Brewer, GBR",-18.6236,147.0549,3.0,1990s,1,1,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,AUS_GBR
3163,575,Australia,Australia and Papua New Guinea,Papua New Guinea,Port Moresby,-9.4833,147.1833,4.0,1990s,3,1,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,PNG
2288,561,Americas,U.S. Caribbean,Puerto Rico,Turrumote,17.9353,-67.0172,9.0,1990s,1,1,Coral Listserver,PRI
269,6493,Americas,Eastern Caribbean,Netherlands Antilles,SAB06: Babylon,17.62817,-63.2595,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
2287,567,Americas,U.S. Caribbean,Puerto Rico,SW Puerto Rico,17.9878,-67.3075,9.0,1990s,1,1,Coral Listserver,PRI
392,5973,Americas,Mesoamerica,Belize,South Water Caye,16.81,-88.06,5.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A,BLZ
337,5968,Americas,Mesoamerica,Belize,Eagle Ray Canyon,17.92,-87.95,5.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A,BLZ
2082,6722,Americas,Southern Tropical America,Venezuela,Punta Cayo Sal (PCS),11.74215,-66.85772,10.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
351,560,Americas,Mesoamerica,Belize,Half Moon Caye,17.2,-87.5333,10.0,1990s,1,1,Coral Listserver,BLZ
1471,6025,Americas,Northern Caribbean,Cayman Islands,Little Cayman: Lucas's Ledge (LC14),19.66925,-80.04325,6.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1448,6039,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Bear's Paw (GC27),19.39757,-81.36028,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1469,6019,Americas,Northern Caribbean,Cayman Islands,Little Cayman: Joy's Joy (LC10),19.67817,-80.09292,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1453,6030,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: East End Reef (GC19),19.31763,-81.07473,6.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1362,5959,Americas,Northern Caribbean,Bahamas,"Man O' War Cay, N. of S. Channel",26.60333,-76.98317,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1999,BHS
1360,5962,Americas,Northern Caribbean,Bahamas,"Lynyard Cay, South",26.3535,-76.978,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1999,BHS
2076,6726,Americas,Southern Tropical America,Venezuela,Dos Mosquises Herradura (DMH),11.80023,-66.88419,10.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
2075,6727,Americas,Southern Tropical America,Venezuela,Crasqui-La Venada (CRV),11.88113,-66.723,10.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
2072,6721,Americas,Southern Tropical America,Venezuela,Cayo Sal Sur (CSS),11.73557,-66.84763,10.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
2070,6731,Americas,Southern Tropical America,Venezuela,Boca del Medio (BM),11.91063,-66.59245,10.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
1452,6036,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Deila's Delight (GC24),19.35863,-81.24668,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1329,5957,Americas,Northern Caribbean,Bahamas,"Elbow Cay, Middle",26.54033,-76.94617,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1999,BHS
1451,6044,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Cemetery Reef (GC32),19.36528,-81.39543,6.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1455,6034,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Isabel's Reef (GC22),19.35767,-81.13575,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1454,6038,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Hepp's Mini Wall (GC28),19.38543,-81.41653,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
2074,6732,Americas,Southern Tropical America,Venezuela,Cayo Vapor (CV),11.95428,-66.62267,10.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
1457,6040,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Kelly's Caverns (GC29),19.29127,-81.1462,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
2068,6725,Americas,Southern Tropical America,Venezuela,Boca de Cote Somero (BCS),11.76637,-66.70576,10.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
1363,5958,Americas,Northern Caribbean,Bahamas,"Man O' War Cay, S. of S. Channel",26.59725,-76.97639,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1999,BHS
1459,6037,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Queen's Throne (GC25),19.3803,-81.29155,6.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1334,5960,Americas,Northern Caribbean,Bahamas,"Fowl Cay, Fore Reef",26.63715,-77.0385,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1999,BHS
2077,6723,Americas,Southern Tropical America,Venezuela,Dos Mosquises Sur (DMS),11.7929,-66.89445,10.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
1463,6028,Americas,Northern Caribbean,Cayman Islands,Little Cayman: Berges Meredith Anchor (LC17),19.70783,-80.00825,6.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1396,5953,Americas,Northern Caribbean,Bahamas,"Sandy Cay, Back Reef",26.39778,-76.98846,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1999,BHS
239,6496,Americas,Eastern Caribbean,Netherlands Antilles,BNK02: Saba Bank 2,17.48683,-63.23167,12.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B,ANT
49,3907,Africa,Eastern Africa,Mozambique,"Baixo de St. Antonio, Angoche",-16.02,40.13,3.0,1990s,1,1,"Schleyer et al, 1999.  A preliminary assessment of coral bleaching in Mozambique. South African Association for Marine Biological Research Unpublished Report no. 168 PO Box 10712, Marine Parade 4056, Durban, South Africa",MOZ
2857,7,Asia,Southeast Asia,Philippines,Pamilacan Island,9.43333,123.95,,1990s,1,1,R@RSEA: Alan White,PHL
1397,5954,Americas,Northern Caribbean,Bahamas,"Sandy Cay, Seaward",26.39783,-76.9885,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1999,BHS
413,5974,Americas,Mesoamerica,Belize,Wee Wee Caye Ridge,16.76,-88.14,5.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A,BLZ
412,5972,Americas,Mesoamerica,Belize,Wee Wee Caye Patch,16.76,-88.14,5.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A,BLZ
1898,565,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,11.3,-74.15,10.0,1990s,2,1,Coral Listserver,COL
1450,6035,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Casey's Reef (GC26),19.35337,-81.19577,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
2815,8,Asia,Southeast Asia,Philippines,Balicasag Island,9.51667,123.68333,,1990s,2,1,R@RSEA: Alan White,PHL
2808,10,Asia,Southeast Asia,Philippines,Apo Island,9.08333,123.26667,,1990s,2,1,R@RSEA: Alan White,PHL
1470,6027,Americas,Northern Caribbean,Cayman Islands,Little Cayman: Lighthouse (LC16),19.6617,-80.11214,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
4499,571,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Orpheus Island,-18.6587,146.4852,3.0,1990s,1,1,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,AUS_GBR
5848,581,Pacific,Southwest Pacific,Fiji,Rainbow Reef,-18.9,178.1,6.0,1990s,2,1,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,FJI
2266,563,Americas,U.S. Caribbean,Puerto Rico,"Media Luna Reef, La Parguera",18.0119,-67.1603,9.0,1990s,1,1,Coral Listserver,PRI
1449,6041,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Breakers (GC30),19.29178,-81.20115,6.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
2807,572,Asia,Southeast Asia,Philippines,"Anilao, Butangus",14.85,120.8167,6.0,1990s,1,1,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,PHL
2884,9,Asia,Southeast Asia,Philippines,Sumilon Island,9.4,123.36667,,1990s,2,1,R@RSEA: Alan White,PHL
64,3908,Africa,Eastern Africa,Mozambique,"Mafamede Island, Angoche",-16.03,40.05,3.0,1990s,1,1,"Schleyer et al, 1999.  A preliminary assessment of coral bleaching in Mozambique. South African Association for Marine Biological Research Unpublished Report no. 168 PO Box 10712, Marine Parade 4056, Durban, South Africa",MOZ
1461,6043,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Sunset House (GC33),19.2862,-81.39105,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
58,760,Africa,Eastern Africa,Mozambique,Inhaca Island,-26.0036,32.9164,,1990s,1,1,GCRMN 2000. Chapter 4,MOZ
1447,6033,Americas,Northern Caribbean,Cayman Islands,Grand Cayman: Babylon (GC23),19.35333,-81.16403,6.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cayman-1999,CYM
1335,5961,Americas,Northern Caribbean,Bahamas,"Fowl Cay, Pinnacles",26.64,-77.03933,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1999,BHS
2069,6729,Americas,Southern Tropical America,Venezuela,Boca de Sebastopol (BS),11.77852,-66.58045,10.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
2066,6730,Americas,Southern Tropical America,Venezuela,Barrera Este (BE),11.79233,-66.89523,10.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
1811,6645,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC14-Airplane,21.54603,-71.4558,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1833,6632,Americas,Northern Caribbean,Turks and Caicos Islands,Turks Bank: TC03-Coral Garden,21.45822,-71.15501,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1817,6650,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC20-West Sand Spit,21.38808,-72.14395,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
2078,6733,Americas,Southern Tropical America,Venezuela,Noronqui de Abajo (NOR),11.93008,-66.74382,10.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
1836,6637,Americas,Northern Caribbean,Turks and Caicos Islands,Turks Bank: TC06-Casey's Wall (anchor. W. of Salt Cay),21.30335,-71.22314,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1823,6659,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC26-Football Field,21.90635,-72.11526,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
2067,6724,Americas,Southern Tropical America,Venezuela,Boca de Cote Profundo (BCP),11.76637,-66.70576,10.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999,VEN
1824,6658,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC27-Grouper Hole,21.88333,-72.11667,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1820,6654,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC23-The Pinnacles (Grace Bay),21.81402,-72.18698,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1822,6656,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC25-Grace Bay,21.83015,-72.17325,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1821,6655,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC24-Coral Gables (N. side of Provo),21.818,-72.1835,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1819,6653,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC22-W. Caicos Wall-middle,21.66483,-72.47018,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1834,6636,Americas,Northern Caribbean,Turks and Caicos Islands,Turks Bank: TC04-West of Little Sand Cay,21.3943,-71.16814,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1818,6652,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC21-Spanish Anchor (W. Caicos Wall),21.64565,-72.47455,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1816,6651,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC19-French Cay,21.48928,-72.22427,8.0,1990s,1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1813,6647,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC16-Ambergris 2,21.37265,-71.59915,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1815,6649,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC18-Fish Hole,21.48453,-71.51048,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1814,6648,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC17-(No Name),21.46715,-71.55209,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
1810,6644,Americas,Northern Caribbean,Turks and Caicos Islands,Caicos Bank: TC13-The Arch,21.48327,-71.5177,8.0,1990s,-1,1,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: TurksCaicos-1999,TCA
